	ensembl_id	gene_name
824	ENSG00000171492	LRRC8D
825	ENSG00000162664	ZNF326
826	ENSG00000143032	BARHL2
827	ENSG00000122482	ZNF644
828	ENSG00000162669	HFM1
829	ENSG00000097046	CDC7
830	ENSG00000069702	TGFBR3
831	ENSG00000137948	BRDT
832	ENSG00000172031	EPHX4
833	ENSG00000189195	BTBD8
834	ENSG00000203910	C1orf146
835	ENSG00000174842	GLMN
836	ENSG00000162676	GFI1
837	ENSG00000067208	EVI5
838	ENSG00000122406	RPL5
839	ENSG00000154511	DIPK1A
840	ENSG00000143033	MTF2
841	ENSG00000117500	TMED5
842	ENSG00000122483	CCDC18
843	ENSG00000117505	DR1
844	ENSG00000137942	FNBP1L
845	ENSG00000137936	BCAR3
846	ENSG00000067334	DNTTIP2
847	ENSG00000023909	GCLM
848	ENSG00000198691	ABCA4
849	ENSG00000137962	ARHGAP29
850	ENSG00000117528	ABCD3
851	ENSG00000117525	F3
852	ENSG00000143036	SLC44A3
853	ENSG00000117519	CNN3
854	ENSG00000172339	ALG14
855	ENSG00000152078	TLCD4
856	ENSG00000122481	RWDD3
857	ENSG00000188641	DPYD
858	ENSG00000162627	SNX7
859	ENSG00000117598	PLPPR5
860	ENSG00000117600	PLPPR4
861	ENSG00000099260	PALMD
862	ENSG00000156869	FRRS1
863	ENSG00000162688	AGL
864	ENSG00000156875	MFSD14A
865	ENSG00000156876	SASS6
866	ENSG00000122435	TRMT13
867	ENSG00000122477	LRRC39
868	ENSG00000137992	DBT
869	ENSG00000137996	RTCA
870	ENSG00000079335	CDC14A
871	ENSG00000181656	GPR88
872	ENSG00000162692	VCAM1
873	ENSG00000162694	EXTL2
874	ENSG00000162695	SLC30A7
875	ENSG00000117543	DPH5
876	ENSG00000170989	S1PR1
877	ENSG00000118733	OLFM3
878	ENSG00000060718	COL11A1
879	ENSG00000185946	RNPC3
880	ENSG00000240038	AMY2B
881	ENSG00000243480	AMY2A
882	ENSG00000237763	AMY1A
883	ENSG00000174876	AMY1B
884	ENSG00000187733	AMY1C
885	ENSG00000198890	PRMT6
886	ENSG00000162631	NTNG1
887	ENSG00000134215	VAV3
888	ENSG00000085491	SLC25A24
889	ENSG00000196427	NBPF4
890	ENSG00000186086	NBPF6
891	ENSG00000162636	FAM102B
892	ENSG00000162639	HENMT1
893	ENSG00000134186	PRPF38B
894	ENSG00000143107	FNDC7
895	ENSG00000116266	STXBP3
896	ENSG00000162641	AKNAD1
897	ENSG00000121957	GPSM2
898	ENSG00000121940	CLCC1
899	ENSG00000085433	WDR47
900	ENSG00000197780	TAF13
901	ENSG00000215717	TMEM167B
902	ENSG00000179902	C1orf194
903	ENSG00000116299	ELAPOR1
904	ENSG00000031698	SARS1
905	ENSG00000143126	CELSR2
906	ENSG00000134222	PSRC1
907	ENSG00000221986	MYBPHL
908	ENSG00000134243	SORT1
909	ENSG00000143106	PSMA5
910	ENSG00000143028	SYPL2
911	ENSG00000162650	ATXN7L2
912	ENSG00000174151	CYB561D1
913	ENSG00000181754	AMIGO1
914	ENSG00000156097	GPR61
915	ENSG00000065135	GNAI3
916	ENSG00000134183	GNAT2
917	ENSG00000116337	AMPD2
918	ENSG00000168765	GSTM4
919	ENSG00000213366	GSTM2
920	ENSG00000134184	GSTM1
921	ENSG00000134201	GSTM5
922	ENSG00000134202	GSTM3
923	ENSG00000198758	EPS8L3
924	ENSG00000184371	CSF1
925	ENSG00000168710	AHCYL1
926	ENSG00000143093	STRIP1
927	ENSG00000156150	ALX3
928	ENSG00000186150	UBL4B
929	ENSG00000197106	SLC6A17
930	ENSG00000162775	RBM15
931	ENSG00000168679	SLC16A4
932	ENSG00000134248	LAMTOR5
933	ENSG00000143125	PROK1
934	ENSG00000143105	KCNA10
935	ENSG00000177301	KCNA2
936	ENSG00000177272	KCNA3
937	ENSG00000143119	CD53
938	ENSG00000121931	LRIF1
939	ENSG00000156171	DRAM2
940	ENSG00000134255	CEPT1
941	ENSG00000162777	DENND2D
942	ENSG00000064886	CHI3L2
943	ENSG00000134216	CHIA
944	ENSG00000173947	PIFO
945	ENSG00000085465	OVGP1
946	ENSG00000116455	WDR77
947	ENSG00000116459	ATP5PB
948	ENSG00000143110	C1orf162
949	ENSG00000121933	TMIGD3
950	ENSG00000282608	ADORA3
951	ENSG00000116473	RAP1A
952	ENSG00000197852	INKA2
953	ENSG00000064703	DDX20
954	ENSG00000171385	KCND3
955	ENSG00000143079	CTTNBP2NL
956	ENSG00000134245	WNT2B
957	ENSG00000007341	ST7L
958	ENSG00000116489	CAPZA1
959	ENSG00000155363	MOV10
960	ENSG00000155366	RHOC
961	ENSG00000155367	PPM1J
962	ENSG00000184599	TAFA3
963	ENSG00000155380	SLC16A1
964	ENSG00000198799	LRIG2
965	ENSG00000081026	MAGI3
966	ENSG00000116793	PHTF1
967	ENSG00000081019	RSBN1
968	ENSG00000134242	PTPN22
969	ENSG00000188761	BCL2L15
970	ENSG00000134262	AP4B1
971	ENSG00000118655	DCLRE1B
972	ENSG00000163349	HIPK1
973	ENSG00000116774	OLFML3
974	ENSG00000134207	SYT6
975	ENSG00000197323	TRIM33
976	ENSG00000116752	BCAS2
977	ENSG00000175984	DENND2C
978	ENSG00000213281	NRAS
979	ENSG00000009307	CSDE1
980	ENSG00000052723	SIKE1
981	ENSG00000198765	SYCP1
982	ENSG00000134200	TSHB
983	ENSG00000134198	TSPAN2
984	ENSG00000134259	NGF
985	ENSG00000173218	VANGL1
986	ENSG00000118729	CASQ2
987	ENSG00000177551	NHLH2
988	ENSG00000163393	SLC22A15
989	ENSG00000173212	MAB21L3
990	ENSG00000163399	ATP1A1
991	ENSG00000116815	CD58
992	ENSG00000143061	IGSF3
993	ENSG00000116824	CD2
994	ENSG00000134247	PTGFRN
995	ENSG00000134256	CD101
996	ENSG00000116830	TTF2
997	ENSG00000134253	TRIM45
998	ENSG00000134258	VTCN1
999	ENSG00000198162	MAN1A2
1000	ENSG00000183508	TENT5C
1001	ENSG00000196505	GDAP2
1002	ENSG00000065183	WDR3
1003	ENSG00000155761	SPAG17
1004	ENSG00000092607	TBX15
1005	ENSG00000116874	WARS2
1006	ENSG00000116882	HAO2
1007	ENSG00000203859	HSD3B2
1008	ENSG00000203857	HSD3B1
1009	ENSG00000143067	ZNF697
1010	ENSG00000092621	PHGDH
1011	ENSG00000134240	HMGCS2
1012	ENSG00000134193	REG4
1013	ENSG00000134249	ADAM30
1014	ENSG00000134250	NOTCH2
1015	ENSG00000265808	SEC22B
1017	ENSG00000273136	NBPF26
1018	ENSG00000263353	PPIAL4A
1019	ENSG00000198019	FCGR1B
1020	ENSG00000188610	FAM72B
1021	ENSG00000171943	SRGAP2C
1023	ENSG00000263513	FAM72C
1024	ENSG00000271567	PPIAL4E
1025	ENSG00000266338	NBPF15
1027	ENSG00000196369	SRGAP2B
1028	ENSG00000215784	FAM72D
1030	ENSG00000162825	NBPF20
1031	ENSG00000117262	GPR89A
1032	ENSG00000174827	PDZK1
1033	ENSG00000117281	CD160
1034	ENSG00000265491	RNF115
1035	ENSG00000186141	POLR3C
1036	ENSG00000186364	NUDT17
1037	ENSG00000131788	PIAS3
1038	ENSG00000198483	ANKRD35
1039	ENSG00000143127	ITGA10
1040	ENSG00000131779	PEX11B
1041	ENSG00000265241	RBM8A
1042	ENSG00000271601	LIX1L
1043	ENSG00000272031	ANKRD34A
1044	ENSG00000121851	POLR3GL
1045	ENSG00000265972	TXNIP
1046	ENSG00000168509	HJV
1047	ENSG00000271425	NBPF10
1048	ENSG00000264343	NOTCH2NLA
1049	ENSG00000270339	PPIAL4H
1050	ENSG00000268043	NBPF12
1051	ENSG00000131791	PRKAB2
1052	ENSG00000131781	FMO5
1053	ENSG00000131778	CHD1L
1054	ENSG00000116128	BCL9
1055	ENSG00000162836	ACP6
1056	ENSG00000265107	GJA5
1057	ENSG00000188092	GPR89B
1058	ENSG00000263956	NBPF11
1059	ENSG00000236334	PPIAL4G
1060	ENSG00000270629	NBPF14
1062	ENSG00000177144	NUDT4B
1063	ENSG00000178104	PDE4DIP
1064	ENSG00000269713	NBPF9
1066	ENSG00000271383	NBPF19
1068	ENSG00000150337	FCGR1A
1069	ENSG00000203814	H2BC18
1070	ENSG00000183598	H3C13
1071	ENSG00000270882	H4C14
1072	ENSG00000203811	H3C14
1075	ENSG00000203852	H3C15
1076	ENSG00000270276	H4C15
1077	ENSG00000184678	H2BC21
1078	ENSG00000184260	H2AC20
1079	ENSG00000184270	H2AC21
1080	ENSG00000178096	BOLA1
1081	ENSG00000159164	SV2A
1082	ENSG00000143368	SF3B4
1083	ENSG00000014914	MTMR11
1084	ENSG00000264522	OTUD7B
1085	ENSG00000136631	VPS45
1086	ENSG00000023902	PLEKHO1
1087	ENSG00000143401	ANP32E
1088	ENSG00000118298	CA14
1089	ENSG00000117362	APH1A
1090	ENSG00000118292	C1orf54
1091	ENSG00000159208	CIART
1092	ENSG00000266472	MRPS21
1093	ENSG00000117360	PRPF3
1094	ENSG00000163125	RPRD2
1095	ENSG00000143374	TARS2
1096	ENSG00000143369	ECM1
1097	ENSG00000143382	ADAMTSL4
1098	ENSG00000143384	MCL1
1099	ENSG00000143420	ENSA
1100	ENSG00000143457	GOLPH3L
1101	ENSG00000143452	HORMAD1
1102	ENSG00000163131	CTSS
1103	ENSG00000143387	CTSK
1104	ENSG00000143437	ARNT
1105	ENSG00000283324	CTXND2
1106	ENSG00000143379	SETDB1
1107	ENSG00000143418	CERS2
1108	ENSG00000143412	ANXA9
1109	ENSG00000143409	MINDY1
1110	ENSG00000143363	PRUNE1
1111	ENSG00000163141	BNIPL
1112	ENSG00000143443	C1orf56
1113	ENSG00000197622	CDC42SE1
1114	ENSG00000213190	MLLT11
1115	ENSG00000143458	GABPB2
1116	ENSG00000143434	SEMA6C
1117	ENSG00000163154	TNFAIP8L2
1118	ENSG00000163156	SCNM1
1119	ENSG00000163155	LYSMD1
1120	ENSG00000163157	TMOD4
1121	ENSG00000163159	VPS72
1122	ENSG00000143398	PIP5K1A
1123	ENSG00000159352	PSMD4
1124	ENSG00000143373	ZNF687
1125	ENSG00000143393	PI4KB
1126	ENSG00000143390	RFX5
1127	ENSG00000143416	SELENBP1
1128	ENSG00000159377	PSMB4
1129	ENSG00000143442	POGZ
1130	ENSG00000143375	CGN
1131	ENSG00000143367	TUFT1
1132	ENSG00000143376	SNX27
1133	ENSG00000159409	CELF3
1134	ENSG00000178796	RIIAD1
1135	ENSG00000143436	MRPL9
1136	ENSG00000143450	OAZ3
1137	ENSG00000182134	TDRKH
1138	ENSG00000213171	LINGO4
1139	ENSG00000143365	RORC
1140	ENSG00000225556	C2CD4D
1141	ENSG00000196407	THEM5
1142	ENSG00000159445	THEM4
1143	ENSG00000197747	S100A10
1144	ENSG00000163191	S100A11
1145	ENSG00000182898	TCHHL1
1146	ENSG00000159450	TCHH
1147	ENSG00000215853	RPTN
1148	ENSG00000197915	HRNR
1149	ENSG00000143631	FLG
1150	ENSG00000143520	FLG2
1151	ENSG00000143536	CRNN
1152	ENSG00000186207	LCE5A
1153	ENSG00000169509	CRCT1
1154	ENSG00000185966	LCE3E
1155	ENSG00000163202	LCE3D
1156	ENSG00000244057	LCE3C
1157	ENSG00000187223	LCE2D
1158	ENSG00000187180	LCE2C
1159	ENSG00000159455	LCE2B
1160	ENSG00000187173	LCE2A
1161	ENSG00000187170	LCE4A
1162	ENSG00000198854	C1orf68
1163	ENSG00000203786	KPRP
1164	ENSG00000240386	LCE1F
1165	ENSG00000186226	LCE1E
1166	ENSG00000172155	LCE1D
1167	ENSG00000197084	LCE1C
1168	ENSG00000196734	LCE1B
1169	ENSG00000186844	LCE1A
1170	ENSG00000235942	LCE6A
1171	ENSG00000163206	SMCP
1172	ENSG00000163207	IVL
1173	ENSG00000283227	SPRR5
1174	ENSG00000184148	SPRR4
1175	ENSG00000163209	SPRR3
1176	ENSG00000169469	SPRR1B
1177	ENSG00000163216	SPRR2D
1178	ENSG00000241794	SPRR2A
1179	ENSG00000196805	SPRR2B
1180	ENSG00000203785	SPRR2E
1181	ENSG00000244094	SPRR2F
1182	ENSG00000159516	SPRR2G
1183	ENSG00000203784	LELP1
1184	ENSG00000203783	PRR9
1185	ENSG00000203782	LORICRIN
1186	ENSG00000159527	PGLYRP3
1187	ENSG00000163218	PGLYRP4
1188	ENSG00000163220	S100A9
1189	ENSG00000163221	S100A12
1190	ENSG00000143546	S100A8
1191	ENSG00000184330	S100A7A
1192	ENSG00000143556	S100A7
1193	ENSG00000197956	S100A6
1194	ENSG00000196420	S100A5
1195	ENSG00000196154	S100A4
1196	ENSG00000188015	S100A3
1197	ENSG00000196754	S100A2
1198	ENSG00000188643	S100A16
1199	ENSG00000189334	S100A14
1200	ENSG00000189171	S100A13
1201	ENSG00000160678	S100A1
1202	ENSG00000160679	CHTOP
1203	ENSG00000143553	SNAPIN
1204	ENSG00000143621	ILF2
1205	ENSG00000169418	NPR1
1206	ENSG00000143624	INTS3
1207	ENSG00000143554	SLC27A3
1208	ENSG00000143614	GATAD2B
1209	ENSG00000198837	DENND4B
1210	ENSG00000160741	CRTC2
1211	ENSG00000143570	SLC39A1
1212	ENSG00000143578	CREB3L4
1213	ENSG00000143543	JTB
1214	ENSG00000143545	RAB13
1215	ENSG00000177954	RPS27
1216	ENSG00000143552	NUP210L
1217	ENSG00000143549	TPM3
1218	ENSG00000163263	C1orf189
1219	ENSG00000143612	C1orf43
1220	ENSG00000143569	UBAP2L
1221	ENSG00000143575	HAX1
1222	ENSG00000143595	AQP10
1223	ENSG00000143515	ATP8B2
1224	ENSG00000160712	IL6R
1225	ENSG00000169291	SHE
1226	ENSG00000163239	TDRD10
1227	ENSG00000160714	UBE2Q1
1228	ENSG00000160716	CHRNB2
1229	ENSG00000160710	ADAR
1230	ENSG00000163344	PMVK
1231	ENSG00000163346	PBXIP1
1232	ENSG00000163348	PYGO2
1233	ENSG00000160691	SHC1
1234	ENSG00000173207	CKS1B
1235	ENSG00000160688	FLAD1
1236	ENSG00000163352	LENEP
1237	ENSG00000160685	ZBTB7B
1238	ENSG00000163357	DCST1
1239	ENSG00000143537	ADAM15
1240	ENSG00000243364	EFNA4
1241	ENSG00000143590	EFNA3
1242	ENSG00000169242	EFNA1
1243	ENSG00000169241	SLC50A1
1244	ENSG00000179085	DPM3
1245	ENSG00000163463	KRTCAP2
1246	ENSG00000163462	TRIM46
1247	ENSG00000185499	MUC1
1248	ENSG00000169231	THBS3
1249	ENSG00000173171	MTX1
1250	ENSG00000177628	GBA
1251	ENSG00000160767	FAM189B
1252	ENSG00000116521	SCAMP3
1253	ENSG00000176444	CLK2
1254	ENSG00000143630	HCN3
1255	ENSG00000143627	PKLR
1256	ENSG00000160752	FDPS
1257	ENSG00000160753	RUSC1
1258	ENSG00000116539	ASH1L
1259	ENSG00000125459	MSTO1
1260	ENSG00000163374	YY1AP1
1261	ENSG00000132676	DAP3
1262	ENSG00000116580	GON4L
1263	ENSG00000132718	SYT11
1264	ENSG00000143622	RIT1
1265	ENSG00000132680	KHDC4
1266	ENSG00000173080	RXFP4
1267	ENSG00000116584	ARHGEF2
1268	ENSG00000163479	SSR2
1269	ENSG00000160803	UBQLN4
1270	ENSG00000116586	LAMTOR2
1271	ENSG00000132698	RAB25
1272	ENSG00000254726	MEX3A
1273	ENSG00000160789	LMNA
1274	ENSG00000196189	SEMA4A
1275	ENSG00000160785	SLC25A44
1276	ENSG00000160783	PMF1
1277	ENSG00000242252	BGLAP
1278	ENSG00000160781	PAQR6
1279	ENSG00000198952	SMG5
1280	ENSG00000163472	TMEM79
1281	ENSG00000198715	GLMP
1282	ENSG00000189030	VHLL
1283	ENSG00000163468	CCT3
1284	ENSG00000163467	TSACC
1285	ENSG00000132677	RHBG
1286	ENSG00000116604	MEF2D
1287	ENSG00000183856	IQGAP3
1288	ENSG00000187862	TTC24
1289	ENSG00000163382	NAXE
1290	ENSG00000160818	GPATCH4
1291	ENSG00000132702	HAPLN2
1292	ENSG00000132692	BCAN
1293	ENSG00000132688	NES
1294	ENSG00000143320	CRABP2
1295	ENSG00000143319	ISG20L2
1296	ENSG00000143303	METTL25B
1297	ENSG00000143314	MRPL24
1298	ENSG00000143321	HDGF
1299	ENSG00000143294	PRCC
1300	ENSG00000027869	SH2D2A
1301	ENSG00000198400	NTRK1
1302	ENSG00000027644	INSRR
1303	ENSG00000187800	PEAR1
1304	ENSG00000160838	LRRC71
1305	ENSG00000132694	ARHGEF11
1306	ENSG00000253831	ETV3L
1307	ENSG00000117036	ETV3
1308	ENSG00000143297	FCRL5
1309	ENSG00000163518	FCRL4
1310	ENSG00000160856	FCRL3
1311	ENSG00000132704	FCRL2
1312	ENSG00000163534	FCRL1
1313	ENSG00000073754	CD5L
1314	ENSG00000183853	KIRREL1
1316	ENSG00000158473	CD1D
1317	ENSG00000158477	CD1A
1318	ENSG00000158481	CD1C
1319	ENSG00000158485	CD1B
1320	ENSG00000158488	CD1E
1321	ENSG00000180708	OR10K2
1322	ENSG00000173285	OR10K1
1323	ENSG00000198965	OR10R2
1324	ENSG00000197532	OR6Y1
1325	ENSG00000186440	OR6P1
1326	ENSG00000198967	OR10Z1
1327	ENSG00000163554	SPTA1
1328	ENSG00000203757	OR6K3
1329	ENSG00000197403	OR6N1
1330	ENSG00000180433	OR6K6
1331	ENSG00000188340	OR6N2
1332	ENSG00000163563	MNDA
1333	ENSG00000163564	PYHIN1
1334	ENSG00000163565	IFI16
1335	ENSG00000163568	AIM2
1336	ENSG00000162706	CADM3
1337	ENSG00000213088	ACKR1
1338	ENSG00000179639	FCER1A
1339	ENSG00000196184	OR10J1
1340	ENSG00000132703	APCS
1341	ENSG00000132693	CRP
1342	ENSG00000158716	DUSP23
1343	ENSG00000181036	FCRL6
1344	ENSG00000158714	SLAMF8
1345	ENSG00000243284	VSIG8
1346	ENSG00000213085	CFAP45
1347	ENSG00000158710	TAGLN2
1348	ENSG00000085552	IGSF9
1349	ENSG00000162723	SLAMF9
1350	ENSG00000177807	KCNJ10
1351	ENSG00000143315	PIGM
1352	ENSG00000162728	KCNJ9
1353	ENSG00000162729	IGSF8
1354	ENSG00000018625	ATP1A2
1355	ENSG00000132681	ATP1A4
1356	ENSG00000143318	CASQ1
1357	ENSG00000162734	PEA15
1358	ENSG00000132716	DCAF8
1359	ENSG00000162735	PEX19
1360	ENSG00000122218	COPA
1361	ENSG00000162736	NCSTN
1362	ENSG00000171786	NHLH1
1363	ENSG00000162738	VANGL2
1364	ENSG00000162739	SLAMF6
1365	ENSG00000066294	CD84
1366	ENSG00000117090	SLAMF1
1367	ENSG00000117091	CD48
1368	ENSG00000026751	SLAMF7
1369	ENSG00000122224	LY9
1370	ENSG00000122223	CD244
1371	ENSG00000179914	ITLN1
1372	ENSG00000158764	ITLN2
1373	ENSG00000158769	F11R
1374	ENSG00000215845	TSTD1
1375	ENSG00000158773	USF1
1376	ENSG00000186517	ARHGAP30
1377	ENSG00000143217	NECTIN4
1378	ENSG00000162755	KLHDC9
1379	ENSG00000143256	PFDN2
1380	ENSG00000158793	NIT1
1381	ENSG00000158796	DEDD
1382	ENSG00000143222	UFC1
1383	ENSG00000143258	USP21
1384	ENSG00000143224	PPOX
1385	ENSG00000158850	B4GALT3
1386	ENSG00000158859	ADAMTS4
1387	ENSG00000158864	NDUFS2
1388	ENSG00000158869	FCER1G
1389	ENSG00000158874	APOA2
1390	ENSG00000158882	TOMM40L
1391	ENSG00000143257	NR1I3
1392	ENSG00000248485	PCP4L1
1393	ENSG00000158887	MPZ
1394	ENSG00000143252	SDHC
1395	ENSG00000188931	CFAP126
1396	ENSG00000143226	FCGR2A
1397	ENSG00000173110	HSPA6
1398	ENSG00000203747	FCGR3A
1399	ENSG00000162747	FCGR3B
1400	ENSG00000072694	FCGR2B
1401	ENSG00000132185	FCRLA
1402	ENSG00000162746	FCRLB
1403	ENSG00000081721	DUSP12
1404	ENSG00000118217	ATF6
1405	ENSG00000162745	OLFML2B
1406	ENSG00000198929	NOS1AP
1407	ENSG00000171722	SPATA46
1408	ENSG00000239887	C1orf226
1409	ENSG00000198574	SH2D1B
1410	ENSG00000152332	UHMK1
1411	ENSG00000117143	UAP1
1412	ENSG00000162733	DDR2
1413	ENSG00000132196	HSD17B7
1414	ENSG00000185860	CCDC190
1415	ENSG00000117152	RGS4
1416	ENSG00000143248	RGS5
1417	ENSG00000143228	NUF2
1418	ENSG00000185630	PBX1
1419	ENSG00000162761	LMX1A
1420	ENSG00000143171	RXRG
1421	ENSG00000162763	LRRC52
1422	ENSG00000143198	MGST3
1423	ENSG00000143149	ALDH9A1
1424	ENSG00000143183	TMCO1
1425	ENSG00000143179	UCK2
1426	ENSG00000188859	FAM78B
1427	ENSG00000143157	POGK
1428	ENSG00000152382	TADA1
1429	ENSG00000143194	MAEL
1430	ENSG00000143167	GPA33
1431	ENSG00000198842	STYXL2
1432	ENSG00000198821	CD247
1433	ENSG00000143162	CREG1
1434	ENSG00000198771	RCSD1
1435	ENSG00000197965	MPZL1
1436	ENSG00000143199	ADCY10
1437	ENSG00000143158	MPC2
1438	ENSG00000143164	DCAF6
1439	ENSG00000143147	GPR161
1440	ENSG00000143155	TIPRL
1441	ENSG00000143178	TBX19
1442	ENSG00000143185	XCL2
1443	ENSG00000143184	XCL1
1444	ENSG00000143196	DPT
1445	ENSG00000143153	ATP1B1
1446	ENSG00000143156	NME7
1447	ENSG00000117475	BLZF1
1448	ENSG00000117477	CCDC181
1449	ENSG00000117479	SLC19A2
1450	ENSG00000198734	F5
1451	ENSG00000174175	SELP
1452	ENSG00000000460	C1orf112
1453	ENSG00000188404	SELL
1454	ENSG00000007908	SELE
1455	ENSG00000171806	METTL18
1456	ENSG00000000457	SCYL3
1457	ENSG00000075945	KIFAP3
1458	ENSG00000203740	NTMT2
1459	ENSG00000120370	GORAB
1460	ENSG00000116132	PRRX1
1461	ENSG00000117501	MROH9
1462	ENSG00000007933	FMO3
1463	ENSG00000094963	FMO2
1464	ENSG00000010932	FMO1
1465	ENSG00000076258	FMO4
1466	ENSG00000117523	PRRC2C
1467	ENSG00000283683	MYOCOS
1468	ENSG00000034971	MYOC
1469	ENSG00000117533	VAMP4
1470	ENSG00000010165	METTL13
1471	ENSG00000197959	DNM3
1472	ENSG00000135845	PIGC
1473	ENSG00000180999	C1orf105
1474	ENSG00000094975	SUCO
1475	ENSG00000117560	FASLG
1476	ENSG00000120337	TNFSF18
1477	ENSG00000117586	TNFSF4
1478	ENSG00000117592	PRDX6
1479	ENSG00000162753	SLC9C2
1480	ENSG00000183831	ANKRD45
1481	ENSG00000232113	TEX50
1482	ENSG00000076321	KLHL20
1483	ENSG00000120334	CENPL
1484	ENSG00000117593	DARS2
1485	ENSG00000117601	SERPINC1
1486	ENSG00000135870	RC3H1
1487	ENSG00000152061	RABGAP1L
1488	ENSG00000203737	GPR52
1489	ENSG00000116161	CACYBP
1490	ENSG00000120333	MRPS14
1491	ENSG00000120332	TNN
1492	ENSG00000235750	KIAA0040
1493	ENSG00000116147	TNR
1494	ENSG00000143207	COP1
1495	ENSG00000116183	PAPPA2
1496	ENSG00000152092	ASTN1
1497	ENSG00000198797	BRINP2
1498	ENSG00000120341	SEC16B
1499	ENSG00000188585	CLEC20A
1500	ENSG00000240021	TEX35
1501	ENSG00000116191	RALGPS2
1502	ENSG00000116194	ANGPTL1
1503	ENSG00000116199	FAM20B
1504	ENSG00000186283	TOR3A
1505	ENSG00000143322	ABL2
1506	ENSG00000057252	SOAT1
1507	ENSG00000162779	AXDND1
1508	ENSG00000116218	NPHS2
1509	ENSG00000162782	TDRD5
1510	ENSG00000143340	FAM163A
1511	ENSG00000169905	TOR1AIP2
1512	ENSG00000143337	TOR1AIP1
1513	ENSG00000135837	CEP350
1514	ENSG00000116260	QSOX1
1515	ENSG00000121454	LHX4
1516	ENSG00000230124	ACBD6
1517	ENSG00000143324	XPR1
1518	ENSG00000135835	KIAA1614
1519	ENSG00000135823	STX6
1520	ENSG00000153029	MR1
1521	ENSG00000162783	IER5
1522	ENSG00000198216	CACNA1E
1523	ENSG00000179930	ZNF648
1524	ENSG00000135821	GLUL
1525	ENSG00000203730	TEDDM1
1526	ENSG00000121446	RGSL1
1527	ENSG00000135828	RNASEL
1528	ENSG00000143333	RGS16
1529	ENSG00000135824	RGS8
1530	ENSG00000135838	NPL
1531	ENSG00000135829	DHX9
1532	ENSG00000157060	SHCBP1L
1533	ENSG00000135862	LAMC1
1534	ENSG00000058085	LAMC2
1535	ENSG00000157064	NMNAT2
1536	ENSG00000116698	SMG7
1537	ENSG00000116701	NCF2
1538	ENSG00000162704	ARPC5
1539	ENSG00000143344	RGL1
1540	ENSG00000173627	APOBEC4
1541	ENSG00000198756	COLGALT2
1542	ENSG00000198860	TSEN15
1543	ENSG00000116667	C1orf21
1544	ENSG00000116406	EDEM3
1545	ENSG00000135842	NIBAN1
1546	ENSG00000121481	RNF2
1547	ENSG00000121486	TRMT1L
1548	ENSG00000116668	SWT1
1549	ENSG00000116679	IVNS1ABP
1550	ENSG00000143341	HMCN1
1551	ENSG00000116690	PRG4
1552	ENSG00000047410	TPR
1553	ENSG00000157181	ODR4
1554	ENSG00000116703	PDC
1555	ENSG00000073756	PTGS2
1556	ENSG00000116711	PLA2G4A
1557	ENSG00000162670	BRINP3
1558	ENSG00000150681	RGS18
1559	ENSG00000253148	RGS21
1560	ENSG00000090104	RGS1
1561	ENSG00000127074	RGS13
1562	ENSG00000116741	RGS2
1563	ENSG00000116750	UCHL5
1564	ENSG00000116747	RO60
1565	ENSG00000023572	GLRX2
1566	ENSG00000134371	CDC73
1567	ENSG00000162630	B3GALT2
1568	ENSG00000162687	KCNT2
1569	ENSG00000000971	CFH
1570	ENSG00000116785	CFHR3
1571	ENSG00000244414	CFHR1
1572	ENSG00000134365	CFHR4
1573	ENSG00000080910	CFHR2
1574	ENSG00000134389	CFHR5
1575	ENSG00000143278	F13B
1576	ENSG00000066279	ASPM
1577	ENSG00000177888	ZBTB41
1578	ENSG00000134376	CRB1
1579	ENSG00000213047	DENND1B
1580	ENSG00000203724	C1orf53
1581	ENSG00000143355	LHX9
1582	ENSG00000151414	NEK7
1583	ENSG00000151418	ATP6V1G3
1584	ENSG00000081237	PTPRC
1585	ENSG00000116833	NR5A2
1586	ENSG00000162702	ZNF281
1587	ENSG00000118193	KIF14
1588	ENSG00000118197	DDX59
1589	ENSG00000118200	CAMSAP2
1590	ENSG00000170128	GPR25
1591	ENSG00000163362	INAVA
1592	ENSG00000116852	KIF21B
1593	ENSG00000081248	CACNA1S
1594	ENSG00000232237	ASCL5
1595	ENSG00000116857	TMEM9
1596	ENSG00000163395	IGFN1
1597	ENSG00000081277	PKP1
1598	ENSG00000118194	TNNT2
1599	ENSG00000159166	LAD1
1600	ENSG00000159173	TNNI1
1601	ENSG00000174307	PHLDA3
1602	ENSG00000159176	CSRP1
1603	ENSG00000134369	NAV1
1604	ENSG00000198700	IPO9
1605	ENSG00000198892	SHISA4
1606	ENSG00000163431	LMOD1
1607	ENSG00000134375	TIMM17A
1608	ENSG00000176393	RNPEP
1609	ENSG00000163435	ELF3
1610	ENSG00000170075	GPR37L1
1611	ENSG00000143862	ARL8A
1612	ENSG00000143851	PTPN7
1613	ENSG00000133067	LGR6
1614	ENSG00000077152	UBE2T
1615	ENSG00000143858	SYT2
1616	ENSG00000117139	KDM5B
1617	ENSG00000183155	RABIF
1618	ENSG00000117153	KLHL12
1619	ENSG00000159346	ADIPOR1
1620	ENSG00000159348	CYB5R1
1621	ENSG00000163444	TMEM183A
1622	ENSG00000143847	PPFIA4
1623	ENSG00000122180	MYOG
1624	ENSG00000163485	ADORA1
1625	ENSG00000133055	MYBPH
